@relation 'adult.test_income_AM3-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L<50k-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L>50k-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Remove-R10'

@attribute Sex {0,1}
@attribute Capital-gain numeric
@attribute Capital-loss numeric
@attribute Hours-per-week numeric
@attribute Native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40}
@attribute Income {0,1}
@attribute Age numeric
@attribute Workclass {0,1,2,3,4,5,6,7}
@attribute Education {13,9,6,8,10,11,12,4,3,7,14,1,5,15,2,0}
@attribute Marital-status {0,1,2,3,4,5,6}
@attribute Occupation {0,1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Relationship {0,1,2,3,4,5}
@attribute Race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}

@data
0,0,0,30,0,0,50,5,8,0,2,0,White
1,99999,0,60,0,1,46,0,14,0,4,2,Black
0,0,0,40,0,0,57,0,2,1,2,3,White
1,0,0,50,0,0,40,1,14,0,5,2,White
1,0,0,39,0,0,37,0,12,0,1,2,White
1,0,0,16,0,0,87,0,8,5,3,3,White
0,0,2163,15,0,0,54,1,4,0,1,0,Amer-Indian-Eskimo
0,2174,0,40,0,0,54,0,8,2,8,1,White
1,0,0,60,0,0,21,0,9,2,3,5,White
1,0,0,50,0,1,34,0,8,0,1,2,White
1,0,0,40,0,1,31,0,13,0,4,2,White
1,0,0,40,0,0,35,4,14,0,5,2,White
1,0,0,16,0,0,70,0,8,0,2,2,White
1,4931,0,70,0,0,72,1,8,0,9,2,White
0,0,0,14,0,0,17,0,6,2,3,1,White
1,99999,0,55,0,1,41,0,14,0,4,2,White
0,0,0,10,0,0,19,0,9,2,8,1,White
1,0,0,40,0,0,38,2,8,1,4,5,White
1,0,0,50,0,0,34,1,9,2,9,1,White
1,0,0,75,0,0,24,0,9,2,10,3,Black
0,0,0,40,0,0,40,1,11,0,8,0,White
1,7688,0,48,0,1,53,0,8,0,4,2,White
1,0,0,38,0,0,58,0,8,0,10,2,White
1,0,0,40,0,0,40,0,9,0,5,2,White
1,0,0,40,31,0,33,0,2,2,7,4,White
0,0,0,40,0,0,29,0,9,3,8,3,White
1,0,0,42,0,0,37,0,8,0,8,2,White
0,0,0,35,0,0,20,0,8,2,2,4,White
1,0,0,40,0,0,27,0,8,2,6,3,White
1,0,0,40,0,0,61,0,5,2,10,3,White
0,0,0,40,0,0,25,0,8,2,8,5,White
1,15024,0,55,0,1,44,2,13,0,9,2,White
1,0,0,40,0,0,38,0,9,1,8,1,White
1,0,0,40,0,0,27,5,9,2,4,1,Black
1,0,0,40,0,1,62,0,9,0,1,2,Black
1,0,0,40,0,0,51,0,8,0,6,2,White
0,0,0,40,0,0,26,0,13,1,8,5,White
0,0,0,40,0,1,30,0,9,0,8,0,White
1,0,0,40,0,0,19,0,8,2,1,1,White
1,0,0,40,13,0,50,0,14,0,3,2,White
1,0,0,45,0,1,42,0,13,0,3,2,White
0,0,0,30,0,0,27,0,13,2,2,3,White
0,0,0,20,0,0,53,0,8,1,2,5,Black
1,0,0,40,0,1,31,0,8,0,7,2,White
1,5013,0,40,0,0,53,3,8,0,3,2,Black
1,0,0,40,0,0,22,0,6,2,2,3,White
1,7688,0,40,0,1,49,0,9,0,1,2,White
1,0,0,40,0,0,28,4,8,2,12,3,White
0,0,0,35,0,0,72,0,9,4,2,3,White
1,0,0,55,0,0,55,2,10,0,5,2,White
1,7688,0,40,0,1,32,0,8,0,5,2,White
1,0,0,40,0,0,26,0,8,2,1,1,White
1,0,0,46,0,0,42,4,14,0,5,2,White
1,0,0,50,0,1,38,2,8,0,1,2,White
0,0,0,35,0,0,55,0,8,4,2,5,Black
0,13550,0,60,0,1,41,0,8,4,10,3,White
0,0,1092,40,0,0,44,5,15,1,5,3,White
1,0,2415,40,0,1,51,0,14,0,4,2,White
1,0,0,25,0,0,21,4,6,2,2,1,Black
1,0,0,40,0,0,51,0,5,0,1,2,White
1,0,0,23,0,0,29,0,12,2,3,1,Black
1,0,0,50,0,0,31,0,13,2,8,3,White
1,0,0,30,0,0,21,0,9,2,6,1,White
1,0,0,50,0,1,36,0,13,0,4,2,White
1,0,0,43,0,0,41,0,8,0,10,2,White
1,0,0,60,0,0,28,0,8,0,1,2,White
0,0,0,25,0,0,22,0,9,2,2,3,White
1,0,0,30,0,0,61,1,14,0,4,2,White
0,0,0,14,0,0,17,0,5,2,3,1,White
0,0,0,30,0,0,29,1,8,0,2,0,White
1,0,0,46,0,0,48,0,8,1,10,3,White
0,0,0,40,0,1,28,0,8,0,0,0,White
0,0,0,44,0,1,35,0,11,2,7,3,White
0,0,0,38,0,0,28,0,9,2,0,1,White
1,0,0,55,0,1,46,0,15,0,5,2,White
1,0,0,45,0,1,61,0,5,0,7,2,White
1,0,0,30,0,1,61,4,8,0,5,2,White
1,0,0,40,0,0,39,1,5,3,1,3,Black
1,15024,0,60,0,1,41,2,11,0,1,2,White
1,0,1887,70,10,1,41,2,8,0,4,2,Asian-Pac-Islander
1,0,0,40,0,1,32,0,14,0,4,2,White
0,3325,0,40,35,0,51,0,8,4,4,3,White
1,0,1740,55,0,0,52,0,8,0,10,2,White
1,0,0,40,0,0,35,0,8,0,1,2,White
0,0,0,40,0,0,22,0,8,2,2,1,Black
0,0,0,38,34,0,38,0,11,2,8,3,Asian-Pac-Islander
1,0,0,40,0,1,32,0,12,0,1,2,White
0,0,1485,17,0,1,42,0,13,0,4,0,White
0,10520,0,60,0,1,51,0,15,4,5,3,White
0,0,0,40,26,0,21,5,9,2,5,1,White
0,0,0,50,0,0,29,0,13,1,4,4,White
0,0,0,40,0,0,62,0,5,4,8,1,Black
0,0,0,16,0,0,20,0,9,2,4,1,White
1,0,0,40,0,0,28,0,13,0,0,2,White
0,0,0,32,0,0,45,0,8,1,2,5,White
1,0,0,25,0,0,73,1,9,0,3,2,White
1,0,0,40,0,0,33,0,6,0,1,2,White
0,0,0,40,0,0,35,0,8,2,1,3,White
1,0,0,47,0,0,28,0,13,2,5,3,White
0,0,0,35,0,0,20,0,9,2,3,4,White
0,0,0,40,0,1,48,5,8,0,1,0,Black
1,0,0,40,0,0,39,0,8,0,10,2,White
1,0,2415,60,0,1,41,2,10,0,5,2,White
1,0,0,40,0,0,43,2,8,2,4,1,White
1,0,0,30,0,0,61,0,13,0,5,2,White
1,0,0,40,0,1,35,0,13,0,1,2,Black
1,0,0,50,0,0,56,3,13,0,4,2,Black
1,0,0,40,0,0,43,0,9,0,5,2,White
1,0,0,40,0,0,46,3,6,2,2,4,Black
0,0,0,40,0,1,35,1,13,0,5,0,White
0,0,0,40,0,0,39,0,8,1,8,5,White
0,0,0,39,0,0,31,0,9,2,8,5,Black
0,0,0,52,0,0,30,0,12,0,4,0,White
1,0,0,60,0,0,30,0,13,2,5,3,White
1,0,0,55,0,1,38,2,13,0,3,2,White
1,7298,0,40,0,1,36,0,8,0,1,2,White
0,0,0,40,0,0,28,0,14,2,5,5,Amer-Indian-Eskimo
0,0,0,40,5,0,49,0,11,4,3,3,White
1,0,0,40,0,0,33,0,9,2,8,3,White
0,0,0,40,0,0,54,0,8,1,2,3,White
1,0,0,40,0,0,21,0,5,2,7,1,White
1,0,0,60,0,0,37,4,13,2,2,3,Black
1,0,0,65,0,0,31,0,4,0,9,2,White
1,0,0,45,0,1,43,2,13,0,3,2,White
1,0,1887,50,0,1,28,0,13,0,1,2,White
0,0,0,40,15,0,23,0,9,2,8,1,Asian-Pac-Islander
0,0,0,40,0,0,39,0,9,1,3,5,White
1,0,0,50,0,0,28,0,14,2,5,3,White
1,0,0,53,0,0,31,3,8,0,12,2,White
1,0,0,60,0,0,38,1,8,1,1,5,White
1,0,0,40,0,0,28,0,8,0,1,2,White
0,0,1741,40,0,0,32,0,14,2,5,1,White
1,0,0,40,0,1,47,0,8,0,10,2,White
1,0,0,40,0,1,56,0,9,0,1,2,White
0,0,0,15,0,0,17,0,6,2,2,1,White
1,0,0,50,0,0,46,0,9,1,4,3,White
0,0,0,45,0,0,49,0,8,1,8,3,White
0,0,0,35,0,0,21,0,11,2,0,1,White
1,0,0,35,0,0,51,0,8,0,2,2,White
1,0,0,40,0,0,24,4,8,2,8,3,White
1,0,0,60,0,1,51,2,6,0,1,2,White
1,0,0,40,0,0,48,0,9,0,10,2,Black
1,0,0,56,0,1,46,4,8,0,12,2,White
0,0,0,15,0,0,67,0,8,1,8,3,White
1,0,0,50,0,1,46,4,14,0,5,2,White
0,0,0,48,0,0,24,4,9,2,8,1,Black
0,0,0,40,0,0,36,0,6,4,8,5,White
1,0,0,30,0,0,51,0,4,4,1,3,White
1,0,0,35,0,0,61,1,8,0,1,2,White
0,0,0,40,0,0,19,0,8,2,7,1,White
1,0,0,45,0,0,48,0,9,0,8,2,White
0,0,0,40,0,0,28,0,8,1,8,5,White
0,0,0,30,0,0,43,5,9,2,2,3,Black
1,0,0,35,0,0,20,0,8,2,3,5,White
0,0,0,40,0,0,62,0,6,1,7,3,Black
1,0,0,40,0,1,52,2,10,0,5,2,White
1,0,0,50,0,0,42,1,8,0,9,2,White
1,0,0,32,0,0,17,0,6,2,6,1,White
0,5721,0,40,0,0,35,4,13,1,5,5,White
1,0,0,40,0,0,39,0,5,0,1,2,White
1,0,0,40,0,0,44,0,5,0,7,2,White
0,0,0,30,4,1,51,1,11,0,5,0,White
1,0,0,40,0,0,30,0,4,2,6,1,White
1,0,1977,50,0,1,58,2,9,0,3,2,White
1,0,2392,24,0,1,67,0,13,0,10,2,White
1,0,0,35,0,0,24,0,13,2,5,3,White
1,0,1887,40,0,1,56,0,9,0,4,2,White
0,0,0,36,0,0,44,0,13,1,5,3,White
0,0,0,70,0,0,64,2,9,4,4,5,White
0,0,0,30,0,0,21,0,9,2,2,3,White
1,0,0,30,0,0,37,1,12,0,1,2,White
0,0,0,7,0,1,49,1,13,0,4,0,White
1,0,0,40,0,1,38,0,9,0,1,2,White
1,0,0,45,0,1,35,2,13,0,0,2,White
1,0,0,46,0,0,29,0,9,0,7,2,White
1,7298,0,40,0,1,42,0,12,0,0,2,White
1,0,0,40,20,0,28,0,9,0,7,2,White
1,0,0,50,0,0,40,0,8,0,10,2,White
0,0,0,46,0,1,32,0,13,2,4,3,White
0,0,0,70,0,0,25,0,8,3,8,3,White
1,0,0,60,0,0,52,0,8,0,9,2,White
0,0,0,40,0,0,33,0,9,1,4,1,White
1,0,0,30,0,0,23,0,6,2,6,1,White
1,0,0,50,0,1,32,0,8,0,7,2,White
1,7688,0,40,9,1,42,0,8,0,2,2,White
0,0,0,25,0,0,38,0,11,2,2,1,White
1,0,0,35,0,0,28,0,9,2,4,3,White
1,0,0,60,0,1,37,5,10,0,5,2,White
0,0,0,30,24,0,33,0,9,1,2,3,Black
1,0,0,40,0,0,45,0,3,0,1,2,Black
1,0,0,40,0,0,57,0,9,0,1,2,White
1,0,0,40,0,0,39,0,9,0,3,2,White
1,0,0,20,0,0,81,0,8,0,10,2,Black
1,0,0,32,0,0,34,0,9,0,6,2,White
0,0,0,40,0,0,31,0,13,2,5,3,White
0,0,0,40,0,0,30,0,8,1,8,5,Black
1,0,0,48,0,0,35,0,13,0,0,2,White
1,0,0,50,0,1,32,0,8,0,4,2,White
0,0,0,40,0,0,59,0,13,4,4,3,White
1,0,0,48,0,1,47,0,12,0,6,2,White
1,0,0,50,0,1,51,0,13,0,4,2,White
0,0,0,43,0,1,48,4,13,1,12,3,Black
0,0,0,8,0,0,31,4,8,1,8,3,White
0,0,0,40,0,0,29,4,9,2,8,3,White
1,0,0,50,15,1,59,5,14,0,5,2,Asian-Pac-Islander
1,0,0,21,0,0,32,0,1,2,4,1,White
1,0,2258,40,0,0,37,0,9,1,3,3,White
1,0,1902,40,0,1,60,0,9,0,4,2,White
1,0,0,50,0,0,26,0,12,2,4,3,White
1,0,0,35,20,0,31,0,1,0,6,2,White
0,0,0,40,0,0,31,0,8,2,8,3,White
1,0,0,40,0,0,41,0,6,2,7,3,Black
1,0,1902,57,0,1,28,0,13,0,4,2,White
1,0,0,50,0,1,51,1,15,1,3,3,White
1,0,0,25,0,0,31,0,0,2,6,3,Amer-Indian-Eskimo
1,5013,0,35,0,0,42,0,8,0,6,2,White
1,0,0,54,0,1,37,4,8,0,12,2,White
1,0,0,60,0,0,45,1,13,0,9,2,White
1,0,0,40,0,1,57,4,13,2,4,3,White
1,0,0,40,0,0,24,0,8,1,6,1,White
1,0,0,40,0,1,39,0,9,0,8,2,White
1,6097,0,45,0,1,90,0,11,2,4,3,White
1,0,0,40,0,0,39,0,8,0,7,2,White
1,0,0,40,0,0,30,0,9,2,3,3,White
1,0,0,84,0,0,52,0,8,1,1,5,White
1,0,0,50,0,0,32,0,8,2,1,3,White
0,0,0,40,0,0,66,0,9,2,8,1,White
0,0,0,40,0,0,41,0,8,1,3,5,White
1,0,0,40,0,0,33,3,8,0,5,2,White
0,0,0,40,0,0,33,0,8,1,1,3,White
1,0,0,40,0,0,40,0,8,2,6,3,White
1,0,0,45,0,0,26,0,13,2,3,1,White
0,0,0,40,0,1,36,5,13,0,8,0,White
1,15024,0,50,0,1,55,0,13,0,4,2,White
1,0,1579,36,0,0,32,0,8,0,1,2,Black
0,0,0,35,0,0,24,0,9,2,8,3,White
1,0,0,75,0,0,35,2,8,0,4,2,Black
1,4386,0,40,0,0,50,0,9,0,7,2,White
1,0,0,48,0,1,52,1,12,0,9,2,White
0,0,0,40,0,0,41,0,8,2,2,3,White
1,0,0,40,0,1,50,0,8,0,10,2,White
0,0,0,2,0,0,81,0,3,4,4,3,White
1,0,0,75,0,0,25,0,8,0,4,2,White
1,7688,0,10,35,1,53,0,2,0,4,2,White
1,0,0,60,0,0,27,5,8,0,12,2,White
0,0,0,60,0,0,45,0,8,1,2,1,White
0,0,0,28,0,0,39,0,13,0,8,0,White
1,3818,0,30,0,0,77,0,5,0,2,2,Black
1,0,0,16,0,0,19,0,6,2,3,4,White
1,0,0,40,0,0,32,0,8,2,2,5,Black
1,0,0,40,0,1,34,0,14,0,4,2,White
1,0,2559,55,0,1,40,0,13,1,4,3,White
0,0,0,40,0,1,36,0,9,0,4,0,White
1,0,0,39,12,0,71,0,4,0,12,2,White
1,0,0,40,0,0,46,0,8,1,1,3,Black
1,5455,0,40,0,0,44,0,13,1,8,1,Asian-Pac-Islander
1,0,1741,40,0,0,54,0,8,1,1,3,White
0,0,0,24,0,0,21,0,9,2,5,1,White
0,0,0,40,0,0,27,0,9,0,8,1,Black
0,0,0,40,0,0,25,0,13,2,0,1,White
1,0,0,50,0,1,34,0,15,0,5,2,White
1,0,0,50,0,0,30,0,8,0,5,2,White
1,0,0,30,0,0,17,0,5,2,2,1,White
1,0,0,25,0,0,20,0,8,2,6,1,White
1,5178,0,40,0,1,40,0,14,0,5,2,Black
1,0,1887,70,0,1,55,1,5,0,9,2,White
1,0,0,70,9,1,50,2,8,0,4,2,White
1,0,0,55,0,1,38,0,13,0,0,2,Black
1,10520,0,40,3,1,34,0,8,2,2,3,White
1,0,0,21,0,0,63,0,8,0,3,2,White
1,0,1977,65,0,1,35,0,13,0,3,2,White
1,0,1887,65,0,1,39,0,8,0,1,2,White
1,0,0,35,0,1,36,4,13,0,5,2,White
0,0,0,40,0,0,40,0,8,2,2,3,Black
0,0,0,40,0,0,45,3,8,2,2,3,Black
1,99999,0,48,0,1,48,2,10,0,5,2,White
1,0,0,40,0,0,71,2,6,1,7,5,Black
1,0,0,40,0,0,57,3,8,0,10,2,White
1,0,0,8,0,0,51,1,13,0,3,2,White
0,0,0,40,0,0,27,0,9,5,4,3,White
1,0,0,50,0,0,37,1,11,5,9,3,White
1,0,0,40,0,1,38,4,8,0,12,2,White
1,0,0,40,0,0,47,4,14,0,5,2,White
1,15024,0,50,0,1,37,0,13,0,5,2,White
1,0,0,25,7,0,26,0,13,2,5,3,Asian-Pac-Islander
1,0,0,50,0,0,60,0,8,0,10,2,White
1,0,0,10,0,0,45,0,3,2,2,3,White
1,0,0,45,0,0,54,4,8,0,1,2,White
1,0,0,50,0,1,31,0,13,0,8,2,White
1,0,0,50,0,1,35,0,13,3,3,3,White
0,0,0,40,10,0,31,0,13,2,8,3,Asian-Pac-Islander
1,0,0,40,0,0,60,0,7,1,9,3,White
0,0,0,24,0,0,21,0,8,2,3,1,White
1,0,0,40,0,0,42,0,8,1,2,3,White
0,0,0,45,0,0,25,0,13,2,3,3,White
0,6723,0,40,0,0,67,0,8,4,8,5,White
1,0,0,40,0,0,41,1,7,1,1,5,White
0,0,0,35,20,0,26,0,13,2,11,4,White
1,0,0,80,0,0,36,0,5,0,10,2,White
1,0,0,40,0,0,24,4,8,2,12,3,White
1,0,0,53,0,0,23,0,8,3,7,1,White
1,0,0,45,0,0,38,0,5,5,2,3,White
1,0,0,40,0,1,40,0,8,0,5,2,White
0,0,0,60,0,0,44,0,8,1,3,5,White
1,0,0,55,0,1,29,0,9,1,4,5,White
1,0,0,40,0,0,26,0,8,2,1,4,White
1,0,0,40,0,0,37,1,9,0,1,2,White
1,0,0,35,0,0,31,0,13,4,5,1,White
0,0,0,35,0,0,39,0,14,2,2,5,White
1,0,0,40,21,0,49,0,8,1,2,3,White
1,0,0,40,0,0,57,0,8,0,12,2,White
1,0,0,38,0,0,38,0,9,0,7,2,White
0,0,0,45,0,0,27,0,8,0,3,0,White
1,0,0,40,0,0,36,4,13,1,2,1,White
0,0,0,50,0,0,47,0,14,1,4,3,White
0,0,0,40,0,0,30,0,12,1,8,5,White
0,0,0,40,0,0,31,0,5,0,8,0,White
0,0,0,40,0,0,49,1,8,1,7,5,Black
0,0,0,40,0,0,23,0,12,2,8,1,White
1,0,0,40,0,0,22,0,9,2,12,1,White
1,0,0,35,0,0,40,0,8,0,2,2,White
0,0,0,40,0,0,45,5,8,3,3,5,Black
0,0,0,45,0,0,53,0,8,1,8,3,White
0,0,0,40,0,0,33,0,8,2,7,3,White
1,0,0,50,0,1,53,1,12,0,3,2,White
1,4386,0,48,0,1,33,0,8,0,1,2,White
0,0,0,40,0,0,40,0,8,1,7,1,White
1,0,0,70,20,0,43,0,1,0,9,2,White
0,0,0,27,0,0,63,5,8,1,8,3,White
0,0,0,40,0,0,46,4,13,1,5,5,White
1,0,0,50,0,0,34,1,3,1,9,3,White
0,0,0,40,0,0,32,0,8,0,3,0,White
1,0,0,40,0,0,23,0,9,2,6,1,White
1,0,0,40,0,1,42,0,13,0,8,2,White
1,0,0,42,0,1,28,0,13,0,4,2,White
1,0,0,40,0,0,41,0,9,1,1,3,White
0,0,0,16,0,0,21,5,9,2,2,3,White
1,0,0,60,0,0,35,0,8,1,3,3,White
1,0,0,40,0,1,49,0,13,0,6,2,White
0,0,0,40,0,0,23,0,6,2,2,1,White
1,0,0,40,0,0,22,0,8,2,3,1,White
1,0,0,48,0,0,26,0,14,2,4,3,White
1,0,0,50,0,1,34,2,8,1,3,5,White
0,0,0,40,0,0,44,5,14,2,4,3,White
0,13550,0,60,0,1,41,0,13,5,4,3,White
0,0,0,24,0,0,23,0,9,2,8,1,White
1,0,0,48,0,1,48,3,13,0,8,2,White
0,0,0,45,0,0,24,0,13,2,3,5,White
0,0,0,35,0,0,22,0,8,2,8,3,White
1,0,0,60,0,1,50,5,14,1,5,3,White
1,0,0,40,0,0,41,0,8,2,1,5,White
1,0,0,48,0,0,35,4,13,0,12,2,White
1,0,0,55,0,1,41,4,14,0,5,2,White
1,7688,0,42,0,1,47,0,9,0,8,2,White
1,1055,0,70,0,0,19,0,8,2,6,1,White
1,0,0,40,0,0,27,5,13,0,12,2,White
0,0,0,20,0,0,51,0,8,1,6,5,White
1,0,0,60,0,1,51,0,15,0,5,2,White
1,0,0,40,0,0,40,4,7,0,4,2,White
1,5178,0,40,0,1,42,0,8,0,1,2,White
1,0,0,40,0,0,32,4,9,0,1,4,White
1,0,0,65,0,0,45,0,9,0,4,2,White
0,0,0,38,0,0,58,0,8,4,0,5,White
1,0,0,50,0,1,31,0,13,0,4,2,White
1,0,0,40,0,0,32,0,8,0,7,2,White
1,0,0,40,0,0,31,0,12,0,1,2,White
0,7688,0,35,0,1,49,4,13,0,5,0,Black
1,0,0,50,0,0,35,4,13,0,12,2,White
1,0,0,8,4,0,77,4,3,0,2,2,White
1,0,0,50,0,0,41,0,8,0,10,2,White
1,0,0,40,0,1,41,0,9,0,3,2,White
0,0,0,38,0,0,30,0,13,1,5,3,White
1,0,0,47,0,0,37,0,11,0,2,2,White
1,0,0,55,0,0,34,0,7,0,10,2,Black
1,0,0,40,0,0,40,0,8,2,2,4,Black
1,0,0,40,0,0,37,3,9,0,4,2,White
1,0,0,40,20,1,42,0,9,0,6,2,White
0,0,0,40,0,0,22,0,8,0,7,0,Black
0,0,0,40,0,0,27,0,9,2,8,3,Black
0,0,0,50,0,0,45,0,11,1,5,5,White
1,0,0,40,0,0,40,0,6,0,6,2,White
1,0,1887,45,0,1,49,0,8,0,3,2,White
1,0,0,40,0,0,36,0,8,0,1,2,White
1,0,0,9,0,0,25,3,9,2,4,1,White
1,0,0,40,0,0,38,0,9,0,5,2,White
0,0,0,25,0,0,19,4,9,2,8,1,White
1,0,0,40,0,1,31,4,8,0,12,2,Black
0,0,2258,55,0,0,27,0,13,2,3,3,White
1,3908,0,40,0,0,47,4,8,0,2,4,White
1,0,0,42,0,0,19,0,9,2,2,4,Amer-Indian-Eskimo
0,0,0,45,5,0,47,0,9,4,4,3,White
1,0,0,65,0,1,35,1,8,0,10,2,White
0,0,0,20,0,0,20,0,11,2,8,1,White
1,0,0,40,0,0,29,0,13,0,4,2,White
1,0,0,40,0,0,48,3,8,0,6,2,White
0,0,0,45,0,1,38,0,9,0,4,0,White
0,0,0,20,0,0,20,0,8,2,6,1,White
0,0,0,45,0,0,66,1,8,4,0,3,White
1,0,0,43,0,0,22,0,8,2,6,3,White
1,0,0,40,0,1,51,4,8,0,4,2,White
0,0,0,40,0,0,30,0,9,2,7,1,Black
0,0,0,40,0,1,42,0,8,0,3,0,White
1,0,0,40,0,0,55,1,9,1,7,3,White
0,0,0,40,0,0,23,4,8,2,8,1,White
0,0,0,40,0,0,26,0,8,2,8,4,White
1,0,0,20,0,0,60,1,15,1,3,3,White
1,0,0,40,0,0,54,0,8,0,6,2,White
0,0,0,28,0,0,74,0,8,4,2,3,White
1,0,0,40,0,1,51,0,13,0,4,2,White
0,0,0,45,0,0,47,2,13,1,3,3,White
1,0,0,18,0,0,22,0,8,2,2,1,White
1,0,0,40,0,1,35,0,13,0,5,2,White
1,0,0,50,0,1,57,2,14,0,4,2,White
0,0,0,40,0,0,22,0,9,0,4,0,White
1,15024,0,40,0,1,45,0,13,0,5,2,White
1,0,0,50,0,1,43,2,11,0,4,2,White
1,0,0,80,0,0,55,1,3,0,3,2,White
1,0,0,43,0,0,29,0,5,2,1,3,White
1,0,0,40,0,1,47,4,14,0,5,2,White
1,0,0,20,0,0,18,0,8,2,2,3,White
1,0,0,40,0,0,25,1,8,2,1,1,White
1,0,0,40,0,0,38,0,14,0,5,2,Black
1,0,0,40,0,0,56,4,8,0,1,2,White
0,0,0,40,0,0,40,0,13,2,5,3,White
0,0,0,40,0,1,47,4,14,0,5,0,White
1,0,0,40,0,1,34,0,9,2,8,1,White
1,0,0,40,20,0,30,0,2,0,1,2,White
1,0,0,55,0,0,32,0,8,0,1,2,White
1,0,0,50,29,0,33,0,4,0,10,2,White
1,0,0,24,0,0,18,0,6,2,2,1,White
1,15024,0,45,0,1,37,0,9,0,5,2,White
1,0,0,40,0,0,34,0,4,1,1,3,White
1,0,0,45,0,0,30,0,8,2,1,3,White
1,0,0,50,0,1,46,0,14,0,4,2,White
1,0,0,70,0,0,45,0,9,0,10,2,White
1,0,0,40,12,1,42,1,10,0,5,2,White
0,0,0,35,0,0,23,0,13,2,2,3,White
0,0,0,50,0,0,43,0,14,1,4,3,White
0,0,0,50,15,0,53,0,2,2,6,4,Asian-Pac-Islander
0,0,0,30,0,0,28,0,8,2,2,3,White
1,0,0,54,0,0,62,0,8,5,1,3,White
1,0,0,50,0,0,35,0,11,2,6,3,White
1,0,2444,60,0,1,55,2,8,1,4,5,White
1,0,0,40,0,0,24,0,8,0,7,2,White
0,0,0,35,0,0,23,0,8,2,3,3,White
0,0,0,37,0,0,24,4,13,2,5,1,White
1,0,2002,45,0,0,52,0,2,0,1,2,White
0,0,0,40,0,0,33,0,8,2,7,3,White
1,0,0,48,0,1,56,0,8,0,10,2,White
0,0,0,40,0,0,36,0,8,3,1,5,White
1,0,0,10,15,0,53,0,8,2,2,4,Asian-Pac-Islander
1,0,0,60,0,0,52,2,13,0,4,2,White
1,0,0,40,0,0,41,0,8,1,1,3,White
1,0,0,50,0,0,35,2,9,0,4,2,White
1,0,0,60,0,0,27,0,8,0,10,2,White
0,0,1977,50,0,1,43,0,14,0,4,0,Black
1,0,0,40,0,0,29,0,9,2,3,3,White
1,0,0,60,0,0,51,0,8,3,1,3,White
1,0,0,60,0,0,39,0,13,0,3,2,White
0,0,0,20,0,0,18,0,6,2,2,1,White
1,0,0,30,0,0,23,0,13,2,4,3,White
1,0,0,15,0,0,21,0,9,2,6,1,White
0,0,0,20,0,0,48,0,8,1,2,5,White
1,0,0,50,0,0,35,0,8,0,10,2,White
1,0,0,40,0,0,43,0,12,1,1,3,Black
1,0,0,20,0,0,27,0,5,0,6,2,White
0,0,0,40,0,0,54,0,8,1,8,3,White
1,0,0,50,0,1,45,0,15,0,5,2,White
1,0,0,40,0,0,45,0,13,1,3,3,White
0,0,0,40,0,0,59,0,8,4,7,3,White
0,0,0,30,20,0,21,0,6,3,3,3,Other
1,0,0,55,0,0,51,1,13,0,3,2,Black
1,0,0,45,0,1,42,0,14,0,3,2,White
1,0,0,60,0,0,35,0,8,2,4,3,White
1,0,0,45,0,0,29,0,9,0,1,2,White
1,0,0,40,0,0,65,1,8,0,7,2,White
1,0,0,40,0,0,34,0,8,0,7,2,White
1,0,0,50,0,0,55,1,9,0,5,2,White
0,0,0,35,0,1,38,0,9,0,4,0,White
1,0,0,40,0,0,55,0,8,1,6,5,White
0,0,1408,40,0,0,47,0,9,1,7,3,Black
0,0,0,15,0,0,18,0,8,2,4,1,Asian-Pac-Islander
1,0,0,16,0,0,32,1,5,5,1,1,White
1,0,0,50,0,0,61,1,10,1,5,3,White
1,0,0,40,0,1,37,0,8,0,7,2,White
1,0,0,40,0,1,38,4,8,0,10,2,White
0,0,0,40,0,0,61,0,8,2,3,1,White
0,0,0,40,0,0,54,0,9,4,0,5,White
1,0,0,40,0,0,30,4,11,2,6,3,White
1,0,0,40,0,0,52,3,8,0,12,2,White
1,0,0,36,0,1,52,0,9,0,10,2,White
1,0,0,60,0,1,50,2,8,0,4,2,White
0,0,0,40,31,0,29,0,9,2,8,3,White
0,0,0,46,0,0,23,0,13,2,8,3,White
1,0,0,50,0,0,47,4,14,0,5,2,White
1,0,0,40,0,1,75,2,8,0,4,2,White
1,0,0,12,0,0,67,1,3,0,9,2,White
0,0,0,40,0,0,28,0,8,1,8,5,White
0,0,0,40,0,0,24,0,13,2,4,3,White
1,0,0,50,0,0,21,0,5,2,1,3,White
1,0,0,40,11,1,38,0,15,0,5,2,Asian-Pac-Islander
