@relation 'adult.test_income_AM3-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L<50k-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L>50k-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Reorder-Rlast,first-13-weka.filters.unsupervised.attribute.Remove-R1'

@attribute Marital-status {0,1,2,3,4,5,6}
@attribute Occupation {0,1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Relationship {0,1,2,3,4,5}
@attribute Race {0,1,2,3,4}
@attribute Sex {0,1}
@attribute Capital-gain numeric
@attribute Capital-loss numeric
@attribute Hours-per-week numeric
@attribute Native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40}
@attribute Income {0,1}
@attribute Age numeric
@attribute Workclass {0,1,2,3,4,5,6,7}
@attribute Education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}

@data
2,3,3,0,1,0,0,65,4,1,25,0,Assoc-voc
0,5,0,0,0,0,1887,15,0,1,37,1,Masters
1,8,3,0,1,0,0,40,0,0,42,0,Assoc-acdm
2,8,1,0,1,0,0,50,0,0,22,0,Some-college
0,7,2,0,1,0,0,40,20,0,33,0,5th-6th
2,5,5,4,0,0,0,40,0,0,41,4,Bachelors
0,1,2,0,1,0,0,40,0,0,51,0,HS-grad
0,1,2,0,1,0,0,40,0,0,30,0,10th
2,2,4,0,1,0,0,40,36,0,22,0,1st-4th
1,8,5,0,0,0,0,45,0,0,28,4,Some-college
1,1,3,0,1,0,0,40,0,0,46,0,HS-grad
2,1,3,0,1,4416,0,40,0,0,26,0,HS-grad
2,4,1,0,0,0,0,40,0,0,27,4,Assoc-voc
0,4,2,0,1,0,0,40,0,1,54,5,Some-college
4,5,5,0,0,0,0,50,0,0,51,1,Assoc-acdm
4,2,5,4,1,0,0,5,0,0,79,0,7th-8th
2,5,3,0,0,0,0,40,0,0,26,4,Masters
2,2,3,0,1,0,0,35,0,0,21,0,HS-grad
2,8,1,0,1,0,0,30,0,0,19,0,Some-college
1,8,5,4,0,0,0,40,18,0,44,0,HS-grad
2,4,3,0,1,0,0,45,0,0,37,0,Bachelors
1,2,5,0,1,0,2472,40,0,1,25,5,Some-college
0,3,2,0,1,0,0,60,0,0,44,1,HS-grad
0,1,2,0,1,15024,0,35,0,1,38,2,Bachelors
0,3,2,0,1,10605,0,40,0,1,65,2,Bachelors
4,3,3,4,0,0,0,24,0,0,66,0,HS-grad
0,3,2,0,1,7688,0,45,0,1,47,1,Masters
1,10,3,0,1,0,0,50,0,0,41,0,HS-grad
2,3,1,1,0,0,0,36,15,0,28,0,Masters
0,5,2,0,1,0,0,51,0,0,33,0,Bachelors
2,8,1,0,0,0,0,40,0,0,26,0,Bachelors
0,10,2,0,1,0,0,40,0,0,62,5,HS-grad
2,0,3,0,1,0,0,18,0,0,23,0,Bachelors
0,1,2,0,1,0,0,45,0,1,24,0,HS-grad
0,6,2,0,1,0,0,60,0,0,43,0,Bachelors
0,5,2,0,1,0,0,50,0,1,65,0,Masters
2,6,1,0,1,0,0,16,0,0,19,0,Some-college
0,3,2,0,1,0,0,50,0,0,31,0,HS-grad
3,6,3,0,1,0,0,70,0,0,31,0,HS-grad
0,1,2,0,1,0,0,60,0,0,32,0,11th
0,2,0,0,0,0,1628,50,0,0,28,0,HS-grad
1,6,3,0,0,0,0,40,0,0,39,0,HS-grad
0,8,2,0,1,0,0,40,0,1,42,0,Bachelors
0,4,2,0,1,0,0,45,0,0,48,0,Some-college
0,1,2,0,1,0,0,32,0,0,42,0,Some-college
2,2,3,4,1,0,0,40,18,0,33,0,HS-grad
2,3,1,0,1,0,0,15,0,0,19,0,Some-college
2,3,1,0,0,0,0,12,0,0,18,0,12th
2,2,3,1,1,0,0,45,0,0,46,0,Some-college
0,1,2,0,1,0,0,40,0,0,56,1,HS-grad
0,10,2,0,1,0,0,60,0,1,32,0,HS-grad
0,8,2,0,1,2580,0,40,0,0,32,0,HS-grad
2,3,3,0,1,0,0,65,0,0,43,1,Some-college
0,5,0,0,0,0,0,15,0,1,35,0,Bachelors
0,0,2,0,1,0,0,40,0,1,44,0,Bachelors
1,8,4,0,0,0,0,30,0,0,51,0,10th
2,8,3,0,0,0,0,40,0,0,30,0,HS-grad
2,5,3,0,0,0,0,40,0,0,33,4,Bachelors
1,3,3,0,1,0,0,40,0,0,39,0,Some-college
3,6,3,0,1,0,0,40,0,0,41,0,Some-college
2,8,3,0,0,0,0,40,0,0,38,0,Some-college
0,9,2,0,1,0,0,45,0,0,50,0,10th
2,3,1,3,1,0,0,38,0,0,27,0,Bachelors
1,11,3,0,0,0,0,50,0,0,53,0,HS-grad
2,2,3,0,1,0,0,40,0,0,50,0,HS-grad
0,10,2,0,1,0,0,60,0,1,51,1,HS-grad
0,6,2,0,1,0,0,25,21,0,81,0,7th-8th
2,1,5,0,1,0,0,40,0,0,35,0,HS-grad
0,6,2,4,1,0,0,40,0,0,46,4,11th
0,1,2,0,1,0,0,40,0,1,44,0,Bachelors
0,3,2,0,1,0,0,60,0,0,33,0,11th
2,2,3,0,1,0,0,30,0,0,26,0,Some-college
3,8,5,0,0,0,0,40,0,0,29,0,Assoc-voc
2,3,1,4,0,0,0,35,0,0,21,0,Some-college
1,8,5,0,1,0,0,40,20,0,32,3,Some-college
0,3,2,0,1,0,0,40,0,1,63,1,Bachelors
0,1,2,0,1,0,0,35,0,0,28,1,HS-grad
0,4,2,0,1,0,0,55,0,1,41,1,Bachelors
2,8,5,1,0,0,0,40,0,0,19,0,Some-college
0,5,0,4,0,0,0,40,0,1,25,0,Bachelors
0,8,2,0,1,0,0,45,0,0,33,0,Some-college
1,3,3,0,0,0,0,40,0,0,39,0,HS-grad
0,9,2,0,1,0,0,54,20,0,39,0,5th-6th
0,3,2,0,1,0,0,40,0,0,35,1,Bachelors
0,4,0,0,0,15024,0,50,12,1,29,0,Bachelors
0,4,2,0,1,0,0,60,0,0,41,1,HS-grad
0,1,2,0,1,0,0,55,0,0,42,0,Assoc-acdm
2,8,3,0,0,0,0,40,0,0,28,0,HS-grad
1,2,5,0,1,0,0,40,0,0,49,0,HS-grad
0,6,2,0,1,0,0,40,0,0,26,0,10th
2,5,3,0,0,0,0,40,0,1,43,4,Bachelors
2,2,1,0,0,0,0,15,0,0,32,0,Some-college
2,3,4,0,0,0,0,32,20,0,20,0,11th
1,3,5,1,0,0,0,40,11,0,46,0,Bachelors
0,6,2,0,1,0,0,40,0,0,25,0,9th
0,2,2,0,1,0,0,40,0,0,55,0,HS-grad
1,1,3,0,1,0,0,50,0,0,45,0,Some-college
2,8,1,0,0,0,0,40,20,0,27,0,Some-college
2,5,1,0,1,0,0,40,0,0,29,2,Masters
2,8,1,0,0,0,0,40,0,0,22,0,HS-grad
1,10,5,0,0,0,0,35,0,0,56,0,HS-grad
0,5,2,0,1,7298,0,40,0,1,51,4,Masters
0,1,2,0,1,0,0,40,24,1,40,1,Bachelors
2,8,3,0,1,0,0,40,0,0,24,4,Some-college
0,2,0,0,0,0,0,24,0,0,42,0,HS-grad
0,1,2,0,1,0,0,58,0,0,55,0,Some-college
0,3,0,0,0,0,0,17,0,0,72,0,HS-grad
1,7,5,0,1,0,0,40,0,0,40,0,HS-grad
0,1,2,0,1,0,0,40,0,0,54,1,HS-grad
0,4,0,0,0,0,0,40,0,1,36,0,Bachelors
1,2,5,0,0,0,0,40,5,0,26,0,10th
2,4,3,0,0,0,0,50,0,1,34,0,Masters
0,7,2,0,1,0,0,45,0,0,35,0,HS-grad
0,7,2,0,1,0,0,43,0,0,52,0,HS-grad
2,3,1,0,0,0,0,20,0,0,18,0,11th
0,5,2,0,1,0,0,47,0,1,58,0,Bachelors
2,8,1,0,0,0,0,35,0,0,24,0,HS-grad
4,9,3,0,1,0,0,32,0,0,64,1,HS-grad
0,9,2,0,1,0,0,54,0,0,39,1,HS-grad
1,9,5,0,1,0,0,40,34,0,38,0,1st-4th
2,7,1,0,1,0,0,25,0,0,20,0,Some-college
2,0,1,1,1,2463,0,40,0,0,25,5,Bachelors
0,0,2,0,1,7298,0,40,5,1,36,0,Bachelors
0,10,2,0,1,0,0,40,0,1,36,1,HS-grad
0,3,2,0,1,0,0,50,0,1,37,0,Bachelors
2,5,3,0,1,0,0,50,0,0,38,4,Prof-school
0,3,2,0,1,0,0,50,0,0,22,0,HS-grad
2,10,3,3,1,0,0,48,3,0,47,0,7th-8th
0,1,2,4,1,0,0,40,0,1,43,4,Some-college
0,7,2,0,1,0,0,40,38,0,46,0,Bachelors
0,7,2,0,1,0,0,50,0,0,27,0,Some-college
4,2,3,0,0,0,0,40,0,0,47,0,HS-grad
1,0,5,0,0,0,0,43,0,0,62,0,Some-college
0,8,2,0,1,0,0,38,0,0,51,0,Some-college
2,0,3,0,0,0,1669,40,0,0,39,0,Bachelors
2,12,3,0,1,0,0,40,0,0,37,0,HS-grad
0,10,2,0,1,0,0,50,0,0,35,0,Some-college
2,8,3,0,1,0,0,40,0,0,37,0,Bachelors
0,1,2,0,1,0,0,40,0,0,45,0,Assoc-voc
2,0,3,0,0,0,0,10,0,0,25,0,Bachelors
0,7,2,0,1,0,0,40,0,0,44,5,HS-grad
1,3,5,0,0,0,0,40,0,0,51,1,Bachelors
2,2,4,4,1,0,0,20,0,0,17,0,11th
0,10,2,4,1,0,0,5,0,0,68,0,HS-grad
2,12,3,0,1,0,0,20,0,0,22,0,Some-college
0,8,0,0,0,0,0,40,0,0,30,0,HS-grad
1,4,5,0,0,5721,0,35,0,0,54,2,Masters
2,2,1,0,0,0,0,35,0,0,22,0,Some-college
1,7,3,4,0,0,0,46,0,0,42,0,9th
2,9,3,0,1,27828,0,60,0,1,34,1,Assoc-voc
0,8,0,0,0,0,0,38,0,0,44,0,Some-college
0,4,2,0,1,0,0,65,0,0,43,2,Some-college
1,8,1,0,0,0,0,40,0,0,26,0,Some-college
0,4,2,0,1,0,0,55,0,1,33,0,Bachelors
2,7,3,0,1,0,0,40,0,0,24,0,Some-college
1,3,4,0,0,0,0,46,0,0,43,0,HS-grad
2,6,3,0,1,0,0,50,0,0,28,0,HS-grad
1,0,5,0,0,1151,0,40,0,0,37,0,HS-grad
1,10,3,0,0,0,0,37,3,0,39,0,HS-grad
1,1,3,0,1,0,0,40,0,0,34,0,HS-grad
0,5,2,4,1,7688,0,45,0,1,47,0,Bachelors
1,4,3,0,0,0,0,40,0,0,35,0,Some-college
0,1,2,0,1,0,1628,40,0,0,54,0,HS-grad
0,5,2,0,1,0,0,40,0,1,61,5,Bachelors
2,8,1,4,0,0,0,38,0,0,34,0,Assoc-acdm
0,8,2,0,1,4064,0,40,0,0,49,0,HS-grad
1,8,3,4,0,0,0,40,0,0,43,4,Assoc-voc
0,7,2,0,1,0,0,40,0,0,58,0,11th
1,0,3,0,0,0,0,36,0,0,52,0,Some-college
0,4,2,0,1,0,0,50,0,1,49,0,Bachelors
4,4,3,4,0,0,0,35,0,0,49,0,HS-grad
1,10,3,0,1,0,0,40,0,0,45,0,HS-grad
0,5,2,1,1,0,0,40,0,0,38,1,Masters
2,8,1,0,0,0,0,38,0,0,22,0,HS-grad
2,2,1,0,1,0,0,28,0,0,18,0,11th
0,3,2,1,1,15024,0,45,0,1,57,0,Bachelors
1,4,3,0,0,0,1741,40,0,0,53,0,Bachelors
0,1,2,0,1,7298,0,40,0,1,46,0,HS-grad
3,3,3,0,0,0,0,35,0,0,43,0,Some-college
2,6,1,0,1,0,0,25,0,0,22,0,Some-college
2,8,1,0,0,0,0,36,0,0,20,3,Assoc-voc
2,4,3,1,0,0,0,35,39,0,38,0,HS-grad
0,2,0,0,0,15024,0,40,0,1,57,1,HS-grad
2,3,1,4,1,0,0,25,0,0,18,0,11th
0,7,2,0,1,0,0,40,0,0,52,0,HS-grad
2,5,3,0,1,0,0,60,0,1,43,0,Masters
0,5,2,0,1,0,0,40,0,0,55,5,Masters
0,5,2,0,1,0,0,40,0,0,31,4,Bachelors
0,4,0,0,0,0,0,40,0,1,31,0,HS-grad
2,2,3,2,1,0,0,40,0,0,42,0,HS-grad
0,2,2,0,1,0,0,40,0,0,35,0,Assoc-voc
1,1,3,0,1,0,0,43,0,1,42,0,HS-grad
0,3,2,0,1,0,0,50,0,1,34,0,Assoc-acdm
2,6,3,4,1,0,0,60,0,0,27,0,HS-grad
0,3,2,0,1,0,0,50,0,1,44,0,Masters
0,5,0,0,0,0,0,31,0,1,36,0,Assoc-acdm
4,2,3,0,0,1086,0,20,0,0,69,0,7th-8th
0,10,0,0,0,0,0,45,0,0,28,0,Some-college
0,2,2,0,1,0,0,60,0,0,57,0,HS-grad
1,8,5,4,0,0,0,41,0,0,32,0,Some-college
1,1,5,0,1,0,0,50,0,0,49,0,HS-grad
0,2,2,0,1,0,0,40,20,0,50,0,Preschool
0,3,2,1,1,0,0,40,27,1,41,2,Doctorate
0,10,2,0,1,0,0,40,20,0,44,0,5th-6th
4,5,3,0,0,4650,0,37,0,0,59,0,Bachelors
0,2,2,0,1,3411,0,40,0,0,45,1,HS-grad
1,1,3,0,1,6849,0,40,0,0,51,0,Assoc-voc
2,2,1,0,1,0,0,10,5,0,27,0,Some-college
2,4,3,0,1,0,0,40,0,0,23,0,Bachelors
2,2,4,0,0,0,0,30,0,0,19,0,Some-college
2,1,4,4,1,0,0,40,0,0,40,0,9th
0,7,2,0,1,0,0,40,0,0,62,0,Some-college
0,4,2,0,1,0,0,40,0,1,45,0,Assoc-acdm
0,8,2,0,1,5178,0,40,0,1,49,0,HS-grad
3,8,5,0,0,0,0,40,0,0,30,0,HS-grad
2,2,3,0,0,0,0,40,0,0,47,0,HS-grad
1,5,5,0,1,0,0,40,0,0,43,0,Bachelors
2,7,3,0,1,0,0,40,0,0,19,0,Some-college
2,5,5,0,0,0,0,37,0,0,54,5,Masters
2,4,3,0,1,0,0,40,29,0,32,0,HS-grad
0,7,2,4,1,0,0,56,0,0,27,0,Some-college
0,5,2,0,1,0,0,40,0,1,32,0,Bachelors
2,3,1,0,0,0,0,12,0,0,22,5,Some-college
0,5,0,0,0,0,0,50,0,0,25,4,Bachelors
2,2,1,4,1,0,0,40,0,0,22,0,HS-grad
1,1,5,0,1,0,0,40,0,0,57,0,10th
0,7,2,4,1,0,0,40,0,0,43,0,HS-grad
0,1,2,0,1,0,0,40,0,0,24,0,HS-grad
0,7,1,0,0,0,1887,40,0,1,50,6,HS-grad
0,6,2,0,1,0,0,45,0,0,27,0,Some-college
3,5,3,0,1,0,0,50,0,1,39,0,Bachelors
0,1,2,0,1,0,0,15,4,0,67,2,HS-grad
0,1,2,0,1,0,0,40,4,1,41,0,HS-grad
1,8,5,0,0,0,0,40,0,0,36,0,HS-grad
0,5,2,0,1,0,0,40,0,1,45,5,Assoc-voc
1,5,5,0,0,0,0,43,0,1,43,0,Bachelors
0,3,2,0,1,0,0,38,0,0,38,0,Bachelors
4,5,5,0,0,0,0,40,0,0,50,0,Bachelors
0,1,2,0,1,0,0,40,0,0,40,0,HS-grad
2,2,1,0,0,0,0,12,0,0,18,0,10th
2,2,4,4,0,0,0,40,0,0,25,0,HS-grad
0,3,2,0,1,0,0,50,0,1,37,2,Bachelors
2,0,1,0,1,0,0,40,0,0,33,1,Bachelors
0,5,2,0,1,3103,0,40,0,1,45,0,HS-grad
0,1,2,0,1,7688,0,40,0,1,45,0,Bachelors
1,5,5,4,0,0,0,40,0,0,38,0,Assoc-voc
2,0,1,0,1,0,0,40,36,0,27,0,Some-college
2,8,3,0,1,0,0,40,0,0,24,0,HS-grad
0,1,2,0,1,0,0,40,0,0,33,0,HS-grad
1,6,5,0,0,0,0,40,0,0,41,0,10th
2,6,1,0,1,0,0,35,0,0,21,0,Some-college
1,1,5,0,1,0,0,40,0,0,36,0,HS-grad
2,5,3,0,0,0,0,40,0,1,36,0,Bachelors
0,8,2,0,1,0,0,40,16,1,34,0,HS-grad
0,9,2,0,1,0,0,60,0,1,51,2,10th
0,1,2,0,1,0,0,45,0,0,42,1,Some-college
2,5,3,0,0,2597,0,45,0,0,31,0,Masters
2,3,1,0,0,0,0,24,0,0,18,0,HS-grad
2,5,3,0,0,4416,0,40,0,0,19,0,HS-grad
6,1,2,0,1,0,0,28,0,0,31,0,Some-college
2,2,1,4,0,0,0,18,0,0,20,0,HS-grad
2,7,1,0,1,0,0,43,0,0,20,0,HS-grad
2,8,1,0,0,0,0,40,0,0,50,4,HS-grad
2,8,3,0,1,0,0,60,0,0,23,3,Some-college
0,1,2,0,1,0,0,30,0,0,60,1,HS-grad
2,2,3,4,1,0,0,52,0,0,48,0,HS-grad
0,4,2,0,1,0,0,60,0,0,43,1,Bachelors
1,8,5,0,0,0,0,40,0,0,37,5,Some-college
0,4,2,0,1,0,0,50,0,0,28,0,Bachelors
2,7,3,0,1,0,0,50,0,0,23,0,HS-grad
2,1,3,0,0,0,0,40,0,0,30,0,Assoc-voc
0,1,2,0,1,0,1485,40,0,0,32,0,HS-grad
3,5,3,4,0,0,1876,40,0,0,46,0,Bachelors
2,8,1,0,0,0,0,20,0,0,19,0,HS-grad
1,3,3,0,1,0,0,40,0,0,30,0,Bachelors
0,0,2,0,1,0,0,40,0,0,48,0,HS-grad
0,8,2,0,1,0,0,40,0,1,30,0,Bachelors
2,9,1,2,1,0,0,60,0,0,27,4,HS-grad
0,13,2,0,1,0,0,48,0,1,30,3,Some-college
2,1,3,0,0,0,0,43,0,0,39,0,HS-grad
0,5,2,0,1,0,0,40,0,0,25,0,Bachelors
1,4,5,0,1,0,0,40,0,1,49,0,Doctorate
0,4,2,0,1,0,0,75,0,0,43,2,Some-college
0,10,2,4,1,0,0,50,0,0,40,0,HS-grad
0,10,2,0,1,3411,0,80,0,0,34,1,HS-grad
2,2,3,4,1,0,0,30,0,0,34,0,Some-college
0,0,2,0,1,0,0,45,0,0,38,0,Bachelors
2,2,3,0,1,0,0,38,0,0,27,0,Some-college
0,2,0,0,0,0,0,40,0,0,23,0,HS-grad
2,1,3,0,1,0,0,40,22,0,31,0,11th
0,5,2,0,1,0,0,40,0,1,45,0,Doctorate
2,4,3,0,1,0,0,40,0,0,29,0,Masters
2,4,3,0,1,0,0,40,0,0,48,3,Masters
1,2,3,0,0,0,0,40,0,0,59,0,HS-grad
0,7,2,4,1,0,1740,40,28,0,38,0,HS-grad
2,0,3,0,0,0,0,43,0,0,41,5,Bachelors
0,8,0,0,0,0,0,40,0,0,54,0,HS-grad
2,5,3,0,1,0,0,40,0,0,42,4,Masters
0,7,2,0,1,0,0,40,0,0,43,0,Bachelors
5,7,5,1,0,0,0,20,19,0,49,0,5th-6th
4,3,3,0,0,0,0,38,0,0,65,0,9th
4,0,5,0,1,0,2472,40,0,1,54,0,Doctorate
2,3,1,0,1,0,0,40,0,0,20,1,HS-grad
2,2,1,0,0,0,0,20,0,0,18,0,HS-grad
0,0,2,0,1,4386,0,40,0,1,53,3,Some-college
0,7,2,0,1,4386,0,48,0,0,35,0,HS-grad
0,5,2,0,1,0,0,40,0,1,32,0,Prof-school
0,9,2,0,1,0,0,55,21,1,31,1,10th
0,1,2,0,1,0,0,50,0,1,31,0,Bachelors
2,1,3,0,1,0,0,40,0,0,23,0,10th
0,3,2,0,1,0,0,40,0,0,32,0,HS-grad
1,2,3,4,0,0,0,40,0,0,60,3,9th
2,8,3,0,0,0,0,40,0,0,37,5,Assoc-acdm
0,4,0,1,0,0,0,40,0,1,37,0,Some-college
2,10,3,0,1,0,0,40,0,0,40,0,10th
2,2,3,0,1,0,0,20,0,0,22,0,HS-grad
1,1,3,0,1,0,0,40,0,0,35,0,HS-grad
3,1,1,0,1,0,0,40,0,0,28,0,HS-grad
2,0,3,0,1,27828,0,38,0,1,47,0,Bachelors
0,5,2,0,1,0,0,45,0,1,64,0,Masters
2,8,3,1,0,0,0,40,0,0,26,0,Bachelors
0,5,2,0,1,0,0,40,0,0,43,4,Bachelors
0,3,2,0,1,0,0,45,0,1,47,0,Bachelors
0,5,2,0,1,7688,0,40,0,1,45,4,Masters
0,2,2,4,1,3137,0,40,37,0,39,3,Masters
1,2,3,1,0,0,0,15,0,0,65,0,Some-college
2,5,1,0,0,0,0,18,0,0,20,4,Some-college
0,10,2,4,1,0,0,40,0,0,60,3,HS-grad
2,2,1,0,0,0,0,40,0,0,20,0,HS-grad
2,6,1,0,1,0,0,40,0,0,37,0,HS-grad
2,7,1,4,0,0,0,40,0,0,29,0,HS-grad
1,3,3,0,0,0,0,40,0,0,69,0,7th-8th
2,5,1,0,0,0,0,40,0,0,51,0,Assoc-voc
0,2,0,0,0,0,0,40,0,0,60,1,Assoc-voc
2,3,3,0,1,0,0,10,0,0,22,0,Some-college
2,5,3,0,0,0,0,40,0,0,31,4,Bachelors
0,3,2,0,1,0,0,40,0,1,56,0,HS-grad
2,5,3,0,0,0,0,40,0,1,29,0,Masters
1,3,3,0,0,0,0,37,0,0,47,0,HS-grad
0,8,0,0,0,0,0,40,0,0,47,0,Some-college
0,4,2,0,1,0,0,44,0,0,54,0,Some-college
1,3,1,0,0,0,0,40,0,0,30,0,Bachelors
2,2,1,0,1,0,0,40,0,0,19,0,HS-grad
2,4,1,1,1,0,0,15,0,0,21,0,Some-college
2,5,3,0,1,0,0,40,0,0,67,0,Masters
4,3,3,0,1,0,0,30,0,0,67,1,Bachelors
1,1,3,0,1,0,0,40,0,0,52,0,HS-grad
0,1,2,0,1,0,0,50,0,1,46,0,Bachelors
0,9,2,0,1,0,0,30,0,0,65,1,Bachelors
2,2,4,0,1,0,0,35,0,0,17,0,10th
0,3,2,0,1,0,0,50,0,0,51,0,HS-grad
2,6,3,0,1,0,0,30,0,0,35,0,HS-grad
2,4,3,0,1,0,0,50,0,0,32,0,Bachelors
1,8,1,0,1,0,0,43,0,1,50,4,Some-college
0,0,2,0,1,0,0,40,0,1,51,5,Assoc-voc
0,8,0,0,0,0,0,20,0,0,34,0,Some-college
0,10,2,0,1,0,1887,40,0,1,27,0,HS-grad
2,8,3,4,0,0,0,41,0,0,24,3,Some-college
0,8,2,0,1,0,0,40,0,0,40,0,Assoc-voc
2,4,1,0,1,0,0,40,0,0,24,0,Some-college
0,9,2,0,1,0,0,50,0,0,34,1,Assoc-voc
2,8,3,0,0,0,0,50,0,1,38,0,Bachelors
3,7,3,0,1,0,0,40,0,0,59,0,7th-8th
5,3,1,1,1,0,0,35,7,0,25,0,11th
2,6,1,0,1,0,0,40,0,0,20,0,Some-college
2,8,3,4,0,0,2001,32,0,0,52,0,Some-college
0,4,2,3,1,0,1579,37,0,0,57,5,Bachelors
1,2,5,0,0,0,0,20,0,0,38,1,Assoc-acdm
0,3,2,0,1,0,0,35,0,0,55,1,HS-grad
3,5,3,0,1,0,0,40,0,0,33,0,Assoc-voc
4,8,3,0,1,0,1944,20,17,0,65,3,Some-college
0,1,2,0,1,0,0,50,0,0,27,0,Some-college
0,3,2,0,1,0,0,45,0,1,44,2,Some-college
1,10,4,0,1,0,0,60,0,0,48,0,HS-grad
2,2,3,0,1,2907,0,40,0,0,21,0,Some-college
0,5,2,0,1,0,0,40,0,1,58,0,Bachelors
0,7,2,0,1,0,0,40,0,0,41,0,HS-grad
0,3,2,0,1,0,1902,70,0,1,60,0,11th
2,2,3,0,1,0,0,18,0,0,39,0,HS-grad
0,1,2,0,1,0,0,40,0,1,23,1,Some-college
0,8,4,0,0,0,0,40,0,1,30,0,Some-college
5,7,5,4,0,0,0,40,0,0,31,0,HS-grad
0,2,2,0,1,2885,0,45,0,0,24,0,HS-grad
1,4,5,0,0,0,0,40,0,0,26,5,Assoc-voc
0,5,2,0,1,0,0,60,0,1,64,1,HS-grad
2,8,5,0,0,0,0,40,0,0,29,0,HS-grad
0,1,2,0,1,0,0,40,0,0,54,0,9th
0,5,2,0,1,4931,0,30,0,0,67,5,Bachelors
0,5,2,0,1,0,0,20,0,1,67,1,Bachelors
0,1,2,0,1,0,0,40,0,0,52,1,HS-grad
1,4,3,0,1,0,0,40,0,0,38,2,Bachelors
1,5,1,0,0,0,0,38,0,0,38,4,Bachelors
2,4,3,4,1,6849,0,50,0,0,26,0,Masters
2,5,1,0,0,0,0,30,0,0,19,4,Some-college
0,8,2,0,1,0,0,35,0,1,40,0,Some-college
2,5,3,4,0,0,0,40,0,0,32,0,Bachelors
0,3,2,0,1,0,0,50,0,1,51,1,Bachelors
2,0,3,0,1,0,0,40,0,0,38,0,Bachelors
0,3,2,0,1,0,0,45,0,0,28,0,HS-grad
1,8,3,0,0,0,0,40,0,0,60,3,Some-college
2,5,3,0,1,0,0,40,0,0,35,0,Bachelors
0,12,2,0,1,15024,0,40,5,1,36,5,Bachelors
0,1,2,0,1,0,0,35,16,0,56,0,10th
2,4,1,0,0,0,0,40,0,0,22,0,Bachelors
0,12,0,4,0,0,0,75,0,0,40,4,HS-grad
2,8,3,0,0,0,0,38,0,0,24,4,HS-grad
2,4,3,0,1,0,0,45,0,0,37,0,Assoc-acdm
0,2,2,1,1,0,0,50,11,0,29,0,12th
1,5,3,0,1,0,0,99,0,0,90,3,Masters
2,4,5,1,0,0,0,50,34,0,55,0,Masters
1,1,3,0,1,0,0,60,0,0,28,0,Assoc-voc
2,4,3,0,0,0,0,50,0,0,30,0,Bachelors
2,8,1,0,0,0,0,40,0,0,25,0,Some-college
0,1,2,0,1,0,0,40,0,0,52,0,Some-college
0,7,0,0,0,0,0,40,0,1,37,0,Some-college
2,1,3,0,1,0,0,30,0,0,31,0,11th
0,5,2,0,1,0,0,50,0,1,46,2,Prof-school
0,8,2,4,1,7298,0,38,0,1,59,3,Bachelors
2,0,3,0,1,0,0,50,27,0,24,0,Bachelors
0,4,2,0,1,0,0,30,0,1,36,2,Some-college
0,4,2,0,1,0,0,44,0,1,42,0,Assoc-acdm
1,6,3,0,0,0,0,37,0,0,39,0,HS-grad
1,6,3,2,1,0,0,40,0,0,32,0,Some-college
1,8,5,0,0,0,213,40,0,0,42,0,Some-college
2,3,1,1,0,0,0,50,10,0,24,0,Bachelors
2,3,3,0,1,0,0,38,0,0,25,0,Some-college
0,2,2,0,1,0,0,40,20,0,43,0,5th-6th
0,10,2,0,1,0,0,40,0,0,19,0,9th
2,5,1,0,0,0,0,20,0,0,22,0,Some-college
3,1,5,0,0,0,0,42,0,0,37,0,HS-grad
2,2,5,4,0,0,0,40,0,0,37,0,Some-college
0,5,2,0,1,0,0,45,0,1,41,1,Prof-school
1,2,5,0,0,0,0,30,0,0,41,0,Masters
0,5,2,0,1,0,0,50,0,1,36,0,Bachelors
2,2,3,0,0,0,0,65,0,0,40,2,HS-grad
2,8,5,0,1,0,0,50,0,0,24,0,HS-grad
0,8,2,0,1,0,0,40,0,1,39,0,HS-grad
0,4,2,0,1,0,0,92,0,1,43,2,Some-college
2,8,1,4,0,0,0,20,2,0,26,4,HS-grad
0,4,2,0,1,7688,0,55,0,1,40,0,HS-grad
1,10,3,0,1,0,0,50,0,0,37,1,Bachelors
2,2,3,4,1,0,0,40,0,0,27,0,HS-grad
