@relation adult.test_income_AM3-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L<50k-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-L>50k-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4

@attribute Age numeric
@attribute Workclass {0,1,2,3,4,5,6,7}
@attribute Education {13,9,6,8,10,11,12,4,3,7,14,1,5,15,2,0}
@attribute Marital-status {0,1,2,3,4,5,6}
@attribute Occupation {0,1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Relationship {0,1,2,3,4,5}
@attribute Race {0,1,2,3,4}
@attribute Sex {0,1}
@attribute Capital-gain numeric
@attribute Capital-loss numeric
@attribute Hours-per-week numeric
@attribute Native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40}
@attribute Income {<=50K,>50K}

@data
59,0,13,4,4,3,0,0,0,0,40,0,<=50K
47,0,12,0,6,2,0,1,0,0,48,0,>50K
51,0,13,0,4,2,0,1,0,0,50,0,>50K
48,4,13,1,12,3,4,0,0,0,43,0,>50K
31,4,8,1,8,3,0,0,0,0,8,0,<=50K
29,4,9,2,8,3,0,0,0,0,40,0,<=50K
59,5,14,0,5,2,1,1,0,0,50,15,>50K
32,0,1,2,4,1,0,1,0,0,21,0,<=50K
37,0,9,1,3,3,0,1,0,2258,40,0,<=50K
60,0,9,0,4,2,0,1,0,1902,40,0,>50K
26,0,12,2,4,3,0,1,0,0,50,0,<=50K
31,0,1,0,6,2,0,1,0,0,35,20,<=50K
31,0,8,2,8,3,0,0,0,0,40,0,<=50K
41,0,6,2,7,3,4,1,0,0,40,0,<=50K
28,0,13,0,4,2,0,1,0,1902,57,0,>50K
51,1,15,1,3,3,0,1,0,0,50,0,>50K
31,0,0,2,6,3,2,1,0,0,25,0,<=50K
42,0,8,0,6,2,0,1,5013,0,35,0,<=50K
37,4,8,0,12,2,0,1,0,0,54,0,>50K
45,1,13,0,9,2,0,1,0,0,60,0,<=50K
57,4,13,2,4,3,0,1,0,0,40,0,>50K
24,0,8,1,6,1,0,1,0,0,40,0,<=50K
39,0,9,0,8,2,0,1,0,0,40,0,>50K
90,0,11,2,4,3,0,1,6097,0,45,0,>50K
39,0,8,0,7,2,0,1,0,0,40,0,<=50K
30,0,9,2,3,3,0,1,0,0,40,0,<=50K
52,0,8,1,1,5,0,1,0,0,84,0,<=50K
32,0,8,2,1,3,0,1,0,0,50,0,<=50K
66,0,9,2,8,1,0,0,0,0,40,0,<=50K
41,0,8,1,3,5,0,0,0,0,40,0,<=50K
33,3,8,0,5,2,0,1,0,0,40,0,<=50K
33,0,8,1,1,3,0,0,0,0,40,0,<=50K
40,0,8,2,6,3,0,1,0,0,40,0,<=50K
26,0,13,2,3,1,0,1,0,0,45,0,<=50K
36,5,13,0,8,0,0,0,0,0,40,0,>50K
55,0,13,0,4,2,0,1,15024,0,50,0,>50K
32,0,8,0,1,2,4,1,0,1579,36,0,<=50K
24,0,9,2,8,3,0,0,0,0,35,0,<=50K
35,2,8,0,4,2,4,1,0,0,75,0,<=50K
50,0,9,0,7,2,0,1,4386,0,40,0,<=50K
52,1,12,0,9,2,0,1,0,0,48,0,>50K
41,0,8,2,2,3,0,0,0,0,40,0,<=50K
50,0,8,0,10,2,0,1,0,0,40,0,>50K
81,0,3,4,4,3,0,0,0,0,2,0,<=50K
25,0,8,0,4,2,0,1,0,0,75,0,<=50K
53,0,2,0,4,2,0,1,7688,0,10,35,>50K
27,5,8,0,12,2,0,1,0,0,60,0,<=50K
45,0,8,1,2,1,0,0,0,0,60,0,<=50K
39,0,13,0,8,0,0,0,0,0,28,0,<=50K
77,0,5,0,2,2,4,1,3818,0,30,0,<=50K
19,0,6,2,3,4,0,1,0,0,16,0,<=50K
32,0,8,2,2,5,4,1,0,0,40,0,<=50K
34,0,14,0,4,2,0,1,0,0,40,0,>50K
40,0,13,1,4,3,0,1,0,2559,55,0,>50K
36,0,9,0,4,0,0,0,0,0,40,0,>50K
71,0,4,0,12,2,0,1,0,0,39,12,<=50K
46,0,8,1,1,3,4,1,0,0,40,0,<=50K
44,0,13,1,8,1,1,1,5455,0,40,0,<=50K
54,0,8,1,1,3,0,1,0,1741,40,0,<=50K
21,0,9,2,5,1,0,0,0,0,24,0,<=50K
27,0,9,0,8,1,4,0,0,0,40,0,<=50K
25,0,13,2,0,1,0,0,0,0,40,0,<=50K
34,0,15,0,5,2,0,1,0,0,50,0,>50K
30,0,8,0,5,2,0,1,0,0,50,0,<=50K
17,0,5,2,2,1,0,1,0,0,30,0,<=50K
20,0,8,2,6,1,0,1,0,0,25,0,<=50K
40,0,14,0,5,2,4,1,5178,0,40,0,>50K
55,1,5,0,9,2,0,1,0,1887,70,0,>50K
50,2,8,0,4,2,0,1,0,0,70,9,>50K
38,0,13,0,0,2,4,1,0,0,55,0,>50K
34,0,8,2,2,3,0,1,10520,0,40,3,>50K
63,0,8,0,3,2,0,1,0,0,21,0,<=50K
35,0,13,0,3,2,0,1,0,1977,65,0,>50K
39,0,8,0,1,2,0,1,0,1887,65,0,>50K
36,4,13,0,5,2,0,1,0,0,35,0,>50K
40,0,8,2,2,3,4,0,0,0,40,0,<=50K
45,3,8,2,2,3,4,0,0,0,40,0,<=50K
48,2,10,0,5,2,0,1,99999,0,48,0,>50K
71,2,6,1,7,5,4,1,0,0,40,0,<=50K
57,3,8,0,10,2,0,1,0,0,40,0,<=50K
51,1,13,0,3,2,0,1,0,0,8,0,<=50K
27,0,9,5,4,3,0,0,0,0,40,0,<=50K
37,1,11,5,9,3,0,1,0,0,50,0,<=50K
38,4,8,0,12,2,0,1,0,0,40,0,>50K
47,4,14,0,5,2,0,1,0,0,40,0,<=50K
37,0,13,0,5,2,0,1,15024,0,50,0,>50K
26,0,13,2,5,3,1,1,0,0,25,7,<=50K
60,0,8,0,10,2,0,1,0,0,50,0,<=50K
45,0,3,2,2,3,0,1,0,0,10,0,<=50K
54,4,8,0,1,2,0,1,0,0,45,0,<=50K
31,0,13,0,8,2,0,1,0,0,50,0,>50K
35,0,13,3,3,3,0,1,0,0,50,0,>50K
31,0,13,2,8,3,1,0,0,0,40,10,<=50K
60,0,7,1,9,3,0,1,0,0,40,0,<=50K
21,0,8,2,3,1,0,0,0,0,24,0,<=50K
42,0,8,1,2,3,0,1,0,0,40,0,<=50K
25,0,13,2,3,3,0,0,0,0,45,0,<=50K
67,0,8,4,8,5,0,0,6723,0,40,0,<=50K
41,1,7,1,1,5,0,1,0,0,40,0,<=50K
26,0,13,2,11,4,0,0,0,0,35,20,<=50K
36,0,5,0,10,2,0,1,0,0,80,0,<=50K
24,4,8,2,12,3,0,1,0,0,40,0,<=50K
23,0,8,3,7,1,0,1,0,0,53,0,<=50K
38,0,5,5,2,3,0,1,0,0,45,0,<=50K
40,0,8,0,5,2,0,1,0,0,40,0,>50K
44,0,8,1,3,5,0,0,0,0,60,0,<=50K
29,0,9,1,4,5,0,1,0,0,55,0,>50K
26,0,8,2,1,4,0,1,0,0,40,0,<=50K
37,1,9,0,1,2,0,1,0,0,40,0,<=50K
31,0,13,4,5,1,0,1,0,0,35,0,<=50K
39,0,14,2,2,5,0,0,0,0,35,0,<=50K
49,0,8,1,2,3,0,1,0,0,40,21,<=50K
57,0,8,0,12,2,0,1,0,0,40,0,<=50K
38,0,9,0,7,2,0,1,0,0,38,0,<=50K
27,0,8,0,3,0,0,0,0,0,45,0,<=50K
36,4,13,1,2,1,0,1,0,0,40,0,<=50K
47,0,14,1,4,3,0,0,0,0,50,0,<=50K
30,0,12,1,8,5,0,0,0,0,40,0,<=50K
31,0,5,0,8,0,0,0,0,0,40,0,<=50K
49,1,8,1,7,5,4,0,0,0,40,0,<=50K
23,0,12,2,8,1,0,0,0,0,40,0,<=50K
22,0,9,2,12,1,0,1,0,0,40,0,<=50K
40,0,8,0,2,2,0,1,0,0,35,0,<=50K
45,5,8,3,3,5,4,0,0,0,40,0,<=50K
53,0,8,1,8,3,0,0,0,0,45,0,<=50K
33,0,8,2,7,3,0,0,0,0,40,0,<=50K
53,1,12,0,3,2,0,1,0,0,50,0,>50K
33,0,8,0,1,2,0,1,4386,0,48,0,>50K
40,0,8,1,7,1,0,0,0,0,40,0,<=50K
43,0,1,0,9,2,0,1,0,0,70,20,<=50K
63,5,8,1,8,3,0,0,0,0,27,0,<=50K
46,4,13,1,5,5,0,0,0,0,40,0,<=50K
34,1,3,1,9,3,0,1,0,0,50,0,<=50K
32,0,8,0,3,0,0,0,0,0,40,0,<=50K
23,0,9,2,6,1,0,1,0,0,40,0,<=50K
42,0,13,0,8,2,0,1,0,0,40,0,>50K
28,0,13,0,4,2,0,1,0,0,42,0,>50K
41,0,9,1,1,3,0,1,0,0,40,0,<=50K
21,5,9,2,2,3,0,0,0,0,16,0,<=50K
35,0,8,1,3,3,0,1,0,0,60,0,<=50K
49,0,13,0,6,2,0,1,0,0,40,0,>50K
23,0,6,2,2,1,0,0,0,0,40,0,<=50K
22,0,8,2,3,1,0,1,0,0,40,0,<=50K
26,0,14,2,4,3,0,1,0,0,48,0,<=50K
34,2,8,1,3,5,0,1,0,0,50,0,>50K
44,5,14,2,4,3,0,0,0,0,40,0,<=50K
41,0,13,5,4,3,0,0,13550,0,60,0,>50K
23,0,9,2,8,1,0,0,0,0,24,0,<=50K
48,3,13,0,8,2,0,1,0,0,48,0,>50K
24,0,13,2,3,5,0,0,0,0,45,0,<=50K
22,0,8,2,8,3,0,0,0,0,35,0,<=50K
50,5,14,1,5,3,0,1,0,0,60,0,>50K
41,0,8,2,1,5,0,1,0,0,40,0,<=50K
35,4,13,0,12,2,0,1,0,0,48,0,<=50K
41,4,14,0,5,2,0,1,0,0,55,0,>50K
47,0,9,0,8,2,0,1,7688,0,42,0,>50K
19,0,8,2,6,1,0,1,1055,0,70,0,<=50K
27,5,13,0,12,2,0,1,0,0,40,0,<=50K
51,0,8,1,6,5,0,0,0,0,20,0,<=50K
51,0,15,0,5,2,0,1,0,0,60,0,>50K
40,4,7,0,4,2,0,1,0,0,40,0,<=50K
42,0,8,0,1,2,0,1,5178,0,40,0,>50K
32,4,9,0,1,4,0,1,0,0,40,0,<=50K
45,0,9,0,4,2,0,1,0,0,65,0,<=50K
58,0,8,4,0,5,0,0,0,0,38,0,<=50K
31,0,13,0,4,2,0,1,0,0,50,0,>50K
32,0,8,0,7,2,0,1,0,0,40,0,<=50K
31,0,12,0,1,2,0,1,0,0,40,0,<=50K
49,4,13,0,5,0,4,0,7688,0,35,0,>50K
35,4,13,0,12,2,0,1,0,0,50,0,<=50K
77,4,3,0,2,2,0,1,0,0,8,4,<=50K
41,0,8,0,10,2,0,1,0,0,50,0,<=50K
41,0,9,0,3,2,0,1,0,0,40,0,>50K
30,0,13,1,5,3,0,0,0,0,38,0,<=50K
37,0,11,0,2,2,0,1,0,0,47,0,<=50K
34,0,7,0,10,2,4,1,0,0,55,0,<=50K
40,0,8,2,2,4,4,1,0,0,40,0,<=50K
37,3,9,0,4,2,0,1,0,0,40,0,<=50K
42,0,9,0,6,2,0,1,0,0,40,20,>50K
22,0,8,0,7,0,4,0,0,0,40,0,<=50K
27,0,9,2,8,3,4,0,0,0,40,0,<=50K
45,0,11,1,5,5,0,0,0,0,50,0,<=50K
40,0,6,0,6,2,0,1,0,0,40,0,<=50K
49,0,8,0,3,2,0,1,0,1887,45,0,>50K
36,0,8,0,1,2,0,1,0,0,40,0,<=50K
25,3,9,2,4,1,0,1,0,0,9,0,<=50K
38,0,9,0,5,2,0,1,0,0,40,0,<=50K
19,4,9,2,8,1,0,0,0,0,25,0,<=50K
31,4,8,0,12,2,4,1,0,0,40,0,>50K
27,0,13,2,3,3,0,0,0,2258,55,0,<=50K
47,4,8,0,2,4,0,1,3908,0,40,0,<=50K
19,0,9,2,2,4,2,1,0,0,42,0,<=50K
47,0,9,4,4,3,0,0,0,0,45,5,<=50K
35,1,8,0,10,2,0,1,0,0,65,0,>50K
20,0,11,2,8,1,0,0,0,0,20,0,<=50K
29,0,13,0,4,2,0,1,0,0,40,0,<=50K
48,3,8,0,6,2,0,1,0,0,40,0,<=50K
38,0,9,0,4,0,0,0,0,0,45,0,>50K
20,0,8,2,6,1,0,0,0,0,20,0,<=50K
66,1,8,4,0,3,0,0,0,0,45,0,<=50K
22,0,8,2,6,3,0,1,0,0,43,0,<=50K
51,4,8,0,4,2,0,1,0,0,40,0,>50K
30,0,9,2,7,1,4,0,0,0,40,0,<=50K
42,0,8,0,3,0,0,0,0,0,40,0,>50K
55,1,9,1,7,3,0,1,0,0,40,0,<=50K
23,4,8,2,8,1,0,0,0,0,40,0,<=50K
26,0,8,2,8,4,0,0,0,0,40,0,<=50K
60,1,15,1,3,3,0,1,0,0,20,0,<=50K
54,0,8,0,6,2,0,1,0,0,40,0,<=50K
74,0,8,4,2,3,0,0,0,0,28,0,<=50K
51,0,13,0,4,2,0,1,0,0,40,0,>50K
47,2,13,1,3,3,0,0,0,0,45,0,<=50K
22,0,8,2,2,1,0,1,0,0,18,0,<=50K
35,0,13,0,5,2,0,1,0,0,40,0,>50K
57,2,14,0,4,2,0,1,0,0,50,0,>50K
22,0,9,0,4,0,0,0,0,0,40,0,<=50K
45,0,13,0,5,2,0,1,15024,0,40,0,>50K
43,2,11,0,4,2,0,1,0,0,50,0,>50K
55,1,3,0,3,2,0,1,0,0,80,0,<=50K
29,0,5,2,1,3,0,1,0,0,43,0,<=50K
47,4,14,0,5,2,0,1,0,0,40,0,>50K
18,0,8,2,2,3,0,1,0,0,20,0,<=50K
25,1,8,2,1,1,0,1,0,0,40,0,<=50K
38,0,14,0,5,2,4,1,0,0,40,0,<=50K
56,4,8,0,1,2,0,1,0,0,40,0,<=50K
40,0,13,2,5,3,0,0,0,0,40,0,<=50K
47,4,14,0,5,0,0,0,0,0,40,0,>50K
34,0,9,2,8,1,0,1,0,0,40,0,>50K
30,0,2,0,1,2,0,1,0,0,40,20,<=50K
32,0,8,0,1,2,0,1,0,0,55,0,<=50K
33,0,4,0,10,2,0,1,0,0,50,29,<=50K
18,0,6,2,2,1,0,1,0,0,24,0,<=50K
37,0,9,0,5,2,0,1,15024,0,45,0,>50K
34,0,4,1,1,3,0,1,0,0,40,0,<=50K
30,0,8,2,1,3,0,1,0,0,45,0,<=50K
46,0,14,0,4,2,0,1,0,0,50,0,>50K
45,0,9,0,10,2,0,1,0,0,70,0,<=50K
42,1,10,0,5,2,0,1,0,0,40,12,>50K
23,0,13,2,2,3,0,0,0,0,35,0,<=50K
43,0,14,1,4,3,0,0,0,0,50,0,<=50K
53,0,2,2,6,4,1,0,0,0,50,15,<=50K
28,0,8,2,2,3,0,0,0,0,30,0,<=50K
62,0,8,5,1,3,0,1,0,0,54,0,<=50K
35,0,11,2,6,3,0,1,0,0,50,0,<=50K
55,2,8,1,4,5,0,1,0,2444,60,0,>50K
24,0,8,0,7,2,0,1,0,0,40,0,<=50K
23,0,8,2,3,3,0,0,0,0,35,0,<=50K
24,4,13,2,5,1,0,0,0,0,37,0,<=50K
52,0,2,0,1,2,0,1,0,2002,45,0,<=50K
33,0,8,2,7,3,0,0,0,0,40,0,<=50K
56,0,8,0,10,2,0,1,0,0,48,0,>50K
36,0,8,3,1,5,0,0,0,0,40,0,<=50K
53,0,8,2,2,4,1,1,0,0,10,15,<=50K
52,2,13,0,4,2,0,1,0,0,60,0,<=50K
41,0,8,1,1,3,0,1,0,0,40,0,<=50K
35,2,9,0,4,2,0,1,0,0,50,0,<=50K
27,0,8,0,10,2,0,1,0,0,60,0,<=50K
43,0,14,0,4,0,4,0,0,1977,50,0,>50K
29,0,9,2,3,3,0,1,0,0,40,0,<=50K
51,0,8,3,1,3,0,1,0,0,60,0,<=50K
39,0,13,0,3,2,0,1,0,0,60,0,<=50K
18,0,6,2,2,1,0,0,0,0,20,0,<=50K
23,0,13,2,4,3,0,1,0,0,30,0,<=50K
21,0,9,2,6,1,0,1,0,0,15,0,<=50K
48,0,8,1,2,5,0,0,0,0,20,0,<=50K
35,0,8,0,10,2,0,1,0,0,50,0,<=50K
43,0,12,1,1,3,4,1,0,0,40,0,<=50K
27,0,5,0,6,2,0,1,0,0,20,0,<=50K
54,0,8,1,8,3,0,0,0,0,40,0,<=50K
45,0,15,0,5,2,0,1,0,0,50,0,>50K
45,0,13,1,3,3,0,1,0,0,40,0,<=50K
59,0,8,4,7,3,0,0,0,0,40,0,<=50K
21,0,6,3,3,3,3,0,0,0,30,20,<=50K
51,1,13,0,3,2,4,1,0,0,55,0,<=50K
42,0,14,0,3,2,0,1,0,0,45,0,>50K
35,0,8,2,4,3,0,1,0,0,60,0,<=50K
29,0,9,0,1,2,0,1,0,0,45,0,<=50K
65,1,8,0,7,2,0,1,0,0,40,0,<=50K
34,0,8,0,7,2,0,1,0,0,40,0,<=50K
55,1,9,0,5,2,0,1,0,0,50,0,<=50K
38,0,9,0,4,0,0,0,0,0,35,0,>50K
55,0,8,1,6,5,0,1,0,0,40,0,<=50K
47,0,9,1,7,3,4,0,0,1408,40,0,<=50K
18,0,8,2,4,1,1,0,0,0,15,0,<=50K
32,1,5,5,1,1,0,1,0,0,16,0,<=50K
61,1,10,1,5,3,0,1,0,0,50,0,<=50K
37,0,8,0,7,2,0,1,0,0,40,0,>50K
38,4,8,0,10,2,0,1,0,0,40,0,>50K
61,0,8,2,3,1,0,0,0,0,40,0,<=50K
54,0,9,4,0,5,0,0,0,0,40,0,<=50K
30,4,11,2,6,3,0,1,0,0,40,0,<=50K
52,3,8,0,12,2,0,1,0,0,40,0,<=50K
52,0,9,0,10,2,0,1,0,0,36,0,>50K
50,2,8,0,4,2,0,1,0,0,60,0,>50K
29,0,9,2,8,3,0,0,0,0,40,31,<=50K
23,0,13,2,8,3,0,0,0,0,46,0,<=50K
47,4,14,0,5,2,0,1,0,0,50,0,<=50K
75,2,8,0,4,2,0,1,0,0,40,0,>50K
67,1,3,0,9,2,0,1,0,0,12,0,<=50K
28,0,8,1,8,5,0,0,0,0,40,0,<=50K
24,0,13,2,4,3,0,0,0,0,40,0,<=50K
21,0,5,2,1,3,0,1,0,0,50,0,<=50K
38,0,15,0,5,2,1,1,0,0,40,11,>50K
22,0,5,0,6,2,0,1,0,0,40,0,<=50K
46,0,10,0,1,2,0,1,0,0,40,0,<=50K
40,2,13,0,5,2,0,1,3103,0,60,0,>50K
47,5,14,0,5,2,0,1,0,0,45,0,>50K
44,2,9,0,1,2,0,1,0,0,40,0,>50K
26,0,8,4,8,5,0,0,0,0,20,0,<=50K
32,4,12,1,5,5,4,0,0,0,40,0,<=50K
30,1,8,2,1,3,0,1,0,0,45,0,<=50K
56,5,11,1,5,3,0,0,0,0,40,0,<=50K
23,0,13,2,8,1,0,1,0,0,40,0,<=50K
32,0,9,2,7,5,0,0,0,0,40,0,<=50K
38,0,11,2,3,3,0,0,0,0,45,0,<=50K
40,1,9,1,4,5,0,1,0,0,30,0,<=50K
23,0,8,2,12,4,0,1,0,0,42,0,<=50K
25,0,8,1,8,4,0,0,0,0,40,0,<=50K
51,0,9,0,4,2,0,1,7298,0,55,0,>50K
73,0,13,1,4,5,0,0,0,0,40,0,>50K
33,0,8,0,4,2,0,1,4386,0,60,0,>50K
47,2,8,0,1,2,0,1,0,0,60,0,>50K
35,0,9,0,3,2,0,1,0,0,48,0,>50K
53,1,3,0,7,2,0,1,0,0,40,0,<=50K
29,0,13,2,5,3,0,0,0,0,40,0,<=50K
17,0,6,2,2,1,0,1,0,0,25,0,<=50K
38,1,8,2,9,3,0,1,0,0,50,0,<=50K
74,0,8,0,6,2,0,1,2653,0,12,0,<=50K
45,0,14,0,4,2,0,1,0,1902,50,0,>50K
33,0,9,0,8,2,4,1,4064,0,40,0,<=50K
29,0,12,0,0,4,0,0,0,0,40,0,<=50K
52,1,8,3,4,3,0,1,0,0,60,0,<=50K
24,0,14,2,10,3,0,1,0,0,25,0,<=50K
51,0,8,1,4,3,0,0,0,0,40,0,<=50K
27,0,8,2,8,1,0,0,0,0,40,0,<=50K
43,0,8,0,3,4,0,0,0,0,20,0,<=50K
24,0,4,2,10,5,3,1,0,0,40,36,<=50K
38,0,13,0,3,2,0,1,5178,0,48,0,>50K
33,0,8,0,3,2,0,1,0,0,55,0,>50K
18,0,6,2,9,1,0,1,0,0,6,0,<=50K
20,0,9,2,6,1,0,1,0,0,16,0,<=50K
48,0,13,0,5,2,0,1,0,0,40,0,<=50K
45,0,9,1,4,5,0,0,0,0,64,0,<=50K
57,3,5,2,5,3,0,1,0,0,35,0,<=50K
17,1,6,2,5,1,0,0,0,0,4,0,<=50K
42,0,13,2,8,3,0,1,0,0,60,0,<=50K
30,0,8,2,7,1,0,1,0,0,40,0,<=50K
50,0,9,0,4,0,0,0,0,0,50,0,<=50K
57,1,8,0,7,2,0,1,0,0,70,0,<=50K
28,0,9,2,8,1,4,0,0,0,40,0,<=50K
46,4,13,1,1,3,0,1,0,0,40,0,<=50K
28,1,12,0,9,2,0,1,0,0,80,0,<=50K
45,0,8,0,1,2,0,1,5013,0,45,0,<=50K
40,0,9,0,1,2,4,1,0,0,40,0,>50K
22,0,8,0,7,0,0,0,0,0,40,0,<=50K
33,0,4,0,7,2,0,1,0,0,40,0,<=50K
34,0,5,0,9,2,0,1,0,0,35,0,<=50K
35,5,15,2,5,3,0,1,0,0,55,0,<=50K
32,0,8,0,3,2,0,1,0,0,46,0,>50K
34,0,14,0,4,2,0,1,15024,0,60,0,>50K
52,3,11,4,4,5,0,1,13550,0,40,0,>50K
47,2,15,0,5,2,0,1,0,0,50,0,<=50K
44,3,13,0,4,2,0,1,0,0,40,0,>50K
35,0,14,2,5,3,0,0,0,0,35,0,<=50K
30,5,9,2,8,3,0,0,0,0,40,0,<=50K
52,0,5,0,7,2,0,1,0,0,50,0,<=50K
44,3,9,1,8,5,4,1,0,0,40,0,<=50K
45,3,13,0,5,2,0,1,0,0,40,0,>50K
39,0,8,0,2,2,0,1,5013,0,40,0,<=50K
52,1,14,0,9,2,0,1,0,0,45,0,<=50K
48,0,6,0,7,2,4,1,0,0,56,0,<=50K
33,3,8,2,10,3,4,1,0,0,34,5,<=50K
23,0,9,2,3,1,0,1,0,0,55,0,<=50K
23,0,8,2,7,1,0,1,0,0,40,0,<=50K
26,0,8,2,1,5,0,1,0,0,40,0,<=50K
60,0,8,4,3,5,0,0,0,0,38,0,<=50K
37,0,9,0,0,2,0,1,0,0,39,0,<=50K
35,0,9,0,12,2,0,1,0,0,40,0,<=50K
41,0,8,0,8,2,0,1,0,0,40,0,<=50K
29,0,9,3,2,5,4,0,0,0,40,0,<=50K
46,1,9,0,3,2,0,1,0,0,45,0,<=50K
43,4,9,1,4,3,0,0,0,0,40,0,<=50K
43,1,13,0,4,2,0,1,7298,0,50,0,>50K
27,0,7,2,1,1,0,1,0,0,40,0,<=50K
37,0,8,2,2,5,4,1,0,0,48,0,<=50K
45,0,8,1,1,5,0,1,0,0,44,0,<=50K
43,0,9,1,1,3,0,1,0,0,55,4,<=50K
34,0,8,2,7,3,2,1,0,0,40,20,<=50K
38,0,8,0,1,2,0,1,0,0,50,0,<=50K
30,0,9,2,4,3,0,0,0,0,40,0,<=50K
41,0,14,0,2,0,0,0,0,0,50,0,>50K
30,0,12,1,8,5,0,0,0,0,30,0,<=50K
50,0,8,0,8,2,4,1,0,0,40,0,<=50K
31,0,8,0,10,2,0,1,0,0,50,0,<=50K
21,0,8,2,7,1,0,1,0,0,30,0,<=50K
42,0,9,4,0,5,0,0,0,0,40,0,<=50K
40,0,8,2,1,3,0,1,0,0,40,0,<=50K
27,0,8,2,1,3,0,1,0,0,40,0,<=50K
47,0,9,0,4,2,0,1,0,0,60,0,>50K
44,0,8,0,1,2,0,1,0,0,40,0,<=50K
30,0,13,1,3,3,0,1,27828,0,40,0,>50K
23,0,13,2,4,3,0,1,0,0,30,0,<=50K
42,3,13,0,4,2,0,1,0,0,40,0,>50K
24,0,13,2,3,3,0,0,0,0,50,0,<=50K
46,0,11,0,1,2,0,1,0,0,45,0,<=50K
47,0,8,0,3,2,0,1,0,0,40,21,<=50K
44,0,8,2,2,1,0,1,0,0,40,0,<=50K
30,4,4,1,9,5,0,0,0,0,40,20,<=50K
20,0,2,2,1,4,0,1,0,0,40,20,<=50K
65,5,8,4,8,5,0,0,0,0,20,0,<=50K
35,0,8,0,1,2,0,1,0,0,45,0,>50K
22,0,9,2,2,1,0,1,1055,0,15,0,<=50K
31,0,8,1,3,3,0,0,0,0,40,0,<=50K
51,1,9,3,4,3,0,0,0,0,60,0,<=50K
52,1,8,0,3,2,0,1,0,0,60,0,<=50K
49,1,8,0,2,2,0,1,0,0,40,0,<=50K
44,0,8,2,3,3,0,0,10520,0,50,0,>50K
20,0,8,2,7,3,0,1,0,0,50,0,<=50K
44,4,14,2,4,3,0,0,10520,0,60,0,>50K
67,0,4,0,12,2,0,1,0,0,40,0,<=50K
35,0,13,2,0,3,0,0,0,0,40,0,<=50K
20,0,8,2,2,3,0,0,0,0,40,0,<=50K
45,0,8,2,2,4,0,0,0,0,30,0,<=50K
36,2,9,0,5,2,0,1,0,0,50,0,>50K
60,0,3,0,10,2,0,1,0,0,50,0,>50K
40,0,13,0,4,2,0,1,0,1902,40,0,>50K
38,0,12,2,8,5,4,0,0,0,40,0,<=50K
18,0,8,2,3,3,0,0,0,0,9,0,<=50K
26,0,13,0,4,2,0,1,0,0,40,0,<=50K
53,0,13,0,5,2,0,1,0,0,80,0,<=50K
60,1,0,1,2,5,0,0,0,0,40,20,<=50K
44,0,14,0,4,2,0,1,0,0,55,0,>50K
61,5,8,0,10,2,0,1,0,0,40,0,<=50K
23,0,12,2,1,3,0,1,0,0,40,0,<=50K
51,1,8,0,9,2,0,1,0,0,84,0,<=50K
51,5,8,4,8,5,0,0,0,0,40,0,<=50K
37,0,13,1,4,3,0,0,0,0,40,0,<=50K
47,0,8,0,6,2,0,1,0,0,40,0,<=50K
29,0,8,0,7,2,0,1,4386,0,58,0,>50K
32,1,13,1,4,3,0,1,0,0,50,0,>50K
26,0,5,2,6,1,0,1,0,0,40,0,<=50K
34,0,9,1,5,3,0,1,0,0,15,0,<=50K
58,2,8,0,4,2,0,1,0,0,40,0,>50K
20,0,6,2,2,1,0,1,0,0,25,0,<=50K
28,0,13,2,3,1,0,1,0,1974,50,0,<=50K
47,0,9,1,7,5,0,0,0,0,40,0,<=50K
26,0,14,2,5,3,0,0,0,0,40,0,<=50K
34,1,8,0,1,2,0,1,0,0,55,0,<=50K
32,0,13,0,4,2,0,1,0,0,45,0,>50K
20,0,9,2,2,1,0,0,0,0,40,0,<=50K
31,4,9,0,8,2,0,1,0,0,30,0,<=50K
22,0,13,2,8,1,0,0,0,0,40,0,<=50K
31,1,8,0,4,2,0,1,0,0,50,0,>50K
32,0,8,0,7,2,0,1,0,0,50,0,>50K
28,0,13,1,5,3,0,0,0,0,40,0,<=50K
25,0,12,2,3,3,0,1,0,0,65,4,>50K
37,1,14,0,5,0,0,0,0,1887,15,0,>50K
42,0,11,1,8,3,0,1,0,0,40,0,<=50K
22,0,9,2,8,1,0,1,0,0,50,0,<=50K
33,0,2,0,7,2,0,1,0,0,40,20,<=50K
41,4,13,2,5,5,4,0,0,0,40,0,<=50K
51,0,8,0,1,2,0,1,0,0,40,0,<=50K
30,0,5,0,1,2,0,1,0,0,40,0,<=50K
22,0,1,2,2,4,0,1,0,0,40,36,<=50K
28,4,9,1,8,5,0,0,0,0,45,0,<=50K
46,0,8,1,1,3,0,1,0,0,40,0,<=50K
26,0,8,2,1,3,0,1,4416,0,40,0,<=50K
27,4,12,2,4,1,0,0,0,0,40,0,<=50K
